      STEP                   TIME                 BR_MIN                 BR_MAX             BR_ABS_MIN          FLUX_POSITIVE          FLUX_NEGATIVE    NPOLE_FLUX_POSITIVE    NPOLE_FLUX_NEGATIVE    SPOLE_FLUX_POSITIVE    SPOLE_FLUX_NEGATIVE             NPOLE_AREA             SPOLE_AREA              EQ_DIPOLE              AX_DIPOLE   VALIDATION_ERR_HHabs 
       161  1.610000000000000E+002 -5.536992565348343E-001  9.968890977390532E-001  5.211303842181302E-006  1.069986314729438E+022 -1.069906904728724E+022  8.920238191605789E+020 -4.223042518968325E+020  8.920238431905388E+020 -4.223042759267958E+020  3.989223162302474E+021  3.989223162302476E+021  9.180915935762733E-017  3.305701018417261E-016  6.744811745571745E-001
       162  1.620000000000000E+002 -5.536285283938901E-001  9.967647920926318E-001  3.782500411022202E-005  1.069850672159137E+022 -1.069771262158423E+022  8.919126199607504E+020 -4.222515871681698E+020  8.919126162352055E+020 -4.222515834426283E+020  3.989223162302474E+021  3.989223162302476E+021  7.508455440639558E-017  3.455695438819939E-016  6.981810214067773E-001
       162  1.620000000000000E+002 -5.536285283938901E-001  9.967647920926318E-001  3.782500411022202E-005  1.069850672159137E+022 -1.069771262158423E+022  8.919126199607504E+020 -4.222515871681698E+020  8.919126162352055E+020 -4.222515834426283E+020  3.989223162302474E+021  3.989223162302476E+021  7.508455440639558E-017  3.455695438819939E-016  6.981810214067773E-001
       163  1.630000000000000E+002 -5.535600001950668E-001  9.966405019634972E-001  8.645476385131117E-006  1.069715820409108E+022 -1.069636410408394E+022  8.918014220648508E+020 -4.221989164449899E+020  8.918014026980614E+020 -4.221988970782041E+020  3.989223162302474E+021  3.989223162302476E+021  6.501735878643190E-017  3.419070399153021E-016  7.215380182219981E-001
       163  1.630000000000000E+002 -5.535600001950668E-001  9.966405019634972E-001  8.645476385131117E-006  1.069715820409108E+022 -1.069636410408394E+022  8.918014220648508E+020 -4.221989164449899E+020  8.918014026980614E+020 -4.221988970782041E+020  3.989223162302474E+021  3.989223162302476E+021  6.501735878643190E-017  3.419070399153021E-016  7.215380182219981E-001
       164  1.640000000000000E+002 -5.534906820496049E-001  9.965162273494901E-001  1.898508638788039E-006  1.069581056440205E+022 -1.069501646439491E+022  8.916902098662143E+020 -4.221462241215373E+020  8.916902338569668E+020 -4.221462481122933E+020  3.989223162302474E+021  3.989223162302476E+021  6.128146686190268E-017  3.514191968605971E-016  7.445226618381086E-001
       164  1.640000000000000E+002 -5.534906820496049E-001  9.965162273494901E-001  1.898508638788039E-006  1.069581056440205E+022 -1.069501646439491E+022  8.916902098662143E+020 -4.221462241215373E+020  8.916902338569668E+020 -4.221462481122933E+020  3.989223162302474E+021  3.989223162302476E+021  6.128146686190268E-017  3.514191968605971E-016  7.445226618381086E-001
       165  1.650000000000000E+002 -5.534198625113382E-001  9.963919682484524E-001  1.755017338282429E-005  1.069445527125127E+022 -1.069366117124413E+022  8.915790516128362E+020 -4.220935784467175E+020  8.915790496934476E+020 -4.220935765273322E+020  3.989223162302474E+021  3.989223162302476E+021  6.636735077238210E-017  3.507721113541144E-016  7.671054896793721E-001
       165  1.650000000000000E+002 -5.534198625113382E-001  9.963919682484524E-001  1.755017338282429E-005  1.069445527125127E+022 -1.069366117124413E+022  8.915790516128362E+020 -4.220935784467175E+020  8.915790496934476E+020 -4.220935765273322E+020  3.989223162302474E+021  3.989223162302476E+021  6.636735077238210E-017  3.507721113541144E-016  7.671054896793721E-001
       166  1.660000000000000E+002 -5.533515869789151E-001  9.962677246582258E-001  5.222410219474136E-006  1.069310819443685E+022 -1.069231409442971E+022  8.914678964977079E+020 -4.220409286144311E+020  8.914678753337908E+020 -4.220409074505177E+020  3.989223162302474E+021  3.989223162302476E+021  6.001641293957578E-017  3.512121294985226E-016  7.892573354188144E-001
       166  1.660000000000000E+002 -5.533515869789151E-001  9.962677246582258E-001  5.222410219474136E-006  1.069310819443685E+022 -1.069231409442971E+022  8.914678964977079E+020 -4.220409286144311E+020  8.914678753337908E+020 -4.220409074505177E+020  3.989223162302474E+021  3.989223162302476E+021  6.001641293957578E-017  3.512121294985226E-016  7.892573354188144E-001
       167  1.670000000000000E+002 -5.532821769129141E-001  9.961434965766693E-001  1.411551143529382E-006  1.069175921868276E+022 -1.069096511867562E+022  8.913567260676813E+020 -4.219882561724404E+020  8.913567492624155E+020 -4.219882793671783E+020  3.989223162302474E+021  3.989223162302476E+021  6.394267298275898E-017  3.588736218952772E-016  8.109505112663079E-001
       167  1.670000000000000E+002 -5.532821769129141E-001  9.961434965766693E-001  1.411551143529382E-006  1.069175921868276E+022 -1.069096511867562E+022  8.913567260676813E+020 -4.219882561724404E+020  8.913567492624155E+020 -4.219882793671783E+020  3.989223162302474E+021  3.989223162302476E+021  6.394267298275898E-017  3.588736218952772E-016  8.109505112663079E-001
       168  1.680000000000000E+002 -5.532112660588228E-001  9.960192840016361E-001  4.440923674457972E-005  1.069040529957055E+022 -1.068961119956341E+022  8.912456079888586E+020 -4.219356287877572E+020  8.912456078742511E+020 -4.219356286731534E+020  3.989223162302474E+021  3.989223162302476E+021  4.498761825224121E-017  3.695117076218519E-016  8.321578614414605E-001
       168  1.680000000000000E+002 -5.532112660588228E-001  9.960192840016361E-001  4.440923674457972E-005  1.069040529957055E+022 -1.068961119956341E+022  8.912456079888586E+020 -4.219356287877572E+020  8.912456078742511E+020 -4.219356286731534E+020  3.989223162302474E+021  3.989223162302476E+021  4.498761825224121E-017  3.695117076218519E-016  8.321578614414605E-001
       169  1.690000000000000E+002 -5.531432430106260E-001  9.958950869309848E-001  1.801736229096933E-006  1.068905955265708E+022 -1.068826545264994E+022  8.911344956380456E+020 -4.218829998380966E+020  8.911344726783736E+020 -4.218829768784284E+020  3.989223162302474E+021  3.989223162302476E+021  3.351758013268665E-017  3.656033111626967E-016  8.528535231755080E-001
       169  1.690000000000000E+002 -5.531432430106260E-001  9.958950869309848E-001  1.801736229096933E-006  1.068905955265708E+022 -1.068826545264994E+022  8.911344956380456E+020 -4.218829998380966E+020  8.911344726783736E+020 -4.218829768784284E+020  3.989223162302474E+021  3.989223162302476E+021  3.351758013268665E-017  3.656033111626967E-016  8.528535231755080E-001
       170  1.700000000000000E+002 -5.530737411057060E-001  9.957709053625893E-001  4.718876987496851E-006  1.068770920153448E+022 -1.068691510152734E+022  8.910233679779483E+020 -4.218303482870742E+020  8.910233893602650E+020 -4.218303696693947E+020  3.989223162302474E+021  3.989223162302476E+021  4.158549870616152E-017  3.648785753954361E-016  8.730139127438956E-001
       170  1.700000000000000E+002 -5.530737411057060E-001  9.957709053625893E-001  4.718876987496851E-006  1.068770920153448E+022 -1.068691510152734E+022  8.910233679779483E+020 -4.218303482870742E+020  8.910233893602650E+020 -4.218303696693947E+020  3.989223162302474E+021  3.989223162302476E+021  4.158549870616152E-017  3.648785753954361E-016  8.730139127438956E-001
       171  1.710000000000000E+002 -5.530030617769576E-001  9.956467392943106E-001  1.885504931146654E-006  1.068635656228411E+022 -1.068556246227696E+022  8.909122890422031E+020 -4.217777381692359E+020  8.909122907310027E+020 -4.217777398580390E+020  3.989223162302474E+021  3.989223162302476E+021  4.244476869418866E-017  3.723330004301163E-016  8.926164058984177E-001
       171  1.710000000000000E+002 -5.530030617769576E-001  9.956467392943106E-001  1.885504931146654E-006  1.068635656228411E+022 -1.068556246227696E+022  8.909122890422031E+020 -4.217777381692359E+020  8.909122907310027E+020 -4.217777398580390E+020  3.989223162302474E+021  3.989223162302476E+021  4.244476869418866E-017  3.723330004301163E-016  8.926164058984177E-001
       172  1.720000000000000E+002 -5.529349682712753E-001  9.955225887240300E-001  1.616546610635705E-006  1.068501221735861E+022 -1.068421811735147E+022  8.908012194392560E+020 -4.217251300939362E+020  8.908011955518190E+020 -4.217251062065031E+020  3.989223162302474E+021  3.989223162302476E+021  4.336022205255402E-017  3.678810521455156E-016  9.116406347895901E-001
       172  1.720000000000000E+002 -5.529349682712753E-001  9.955225887240300E-001  1.616546610635705E-006  1.068501221735861E+022 -1.068421811735147E+022  8.908012194392560E+020 -4.217251300939362E+020  8.908011955518190E+020 -4.217251062065031E+020  3.989223162302474E+021  3.989223162302476E+021  4.336022205255402E-017  3.678810521455156E-016  9.116406347895901E-001
       173  1.730000000000000E+002 -5.528653746089871E-001  9.953984536496332E-001  7.986408075823839E-007  1.068366045016611E+022 -1.068286635015897E+022  8.906901345326379E+020 -4.216724994256159E+020  8.906901541039131E+020 -4.216725189968949E+020  3.989223162302474E+021  3.989223162302476E+021  4.891174797924629E-017  3.689681557964065E-016  9.300691116127908E-001
       173  1.730000000000000E+002 -5.528653746089871E-001  9.953984536496332E-001  7.986408075823839E-007  1.068366045016611E+022 -1.068286635015897E+022  8.906901345326379E+020 -4.216724994256159E+020  8.906901541039131E+020 -4.216725189968949E+020  3.989223162302474E+021  3.989223162302476E+021  4.891174797924629E-017  3.689681557964065E-016  9.300691116127908E-001
       174  1.740000000000000E+002 -5.527949485267644E-001  9.952743340689948E-001  2.792548438472420E-005  1.068230927370760E+022 -1.068151517370045E+022  8.905790947262734E+020 -4.216199065691081E+020  8.905790982171061E+020 -4.216199100599448E+020  3.989223162302474E+021  3.989223162302476E+021  4.696459411851562E-017  3.654221272208816E-016  9.478854880707980E-001
       174  1.740000000000000E+002 -5.527949485267644E-001  9.952743340689948E-001  2.792548438472420E-005  1.068230927370760E+022 -1.068151517370045E+022  8.905790947262734E+020 -4.216199065691081E+020  8.905790982171061E+020 -4.216199100599448E+020  3.989223162302474E+021  3.989223162302476E+021  4.696459411851562E-017  3.654221272208816E-016  9.478854880707980E-001
       175  1.750000000000000E+002 -5.527267627418518E-001  9.951502299800103E-001  5.032439324562270E-006  1.068096614033114E+022 -1.068017204032400E+022  8.904680678547485E+020 -4.215673193599079E+020  8.904680440055332E+020 -4.215672955106967E+020  3.989223162302474E+021  3.989223162302476E+021  5.135364510354313E-017  3.641020727876570E-016  9.650764345607553E-001
       175  1.750000000000000E+002 -5.527267627418518E-001  9.951502299800103E-001  5.032439324562270E-006  1.068096614033114E+022 -1.068017204032400E+022  8.904680678547485E+020 -4.215673193599079E+020  8.904680440055332E+020 -4.215672955106967E+020  3.989223162302474E+021  3.989223162302476E+021  5.135364510354313E-017  3.641020727876570E-016  9.650764345607553E-001
       176  1.760000000000000E+002 -5.526570774036977E-001  9.950261413805606E-001  1.132533278733106E-005  1.067961367671745E+022 -1.067881957671030E+022  8.903570256851661E+020 -4.215147095660269E+020  8.903570434467748E+020 -4.215147273276395E+020  3.989223162302474E+021  3.989223162302476E+021  5.657990157569086E-017  3.622384665289869E-016  9.816317149522238E-001
       176  1.760000000000000E+002 -5.526570774036977E-001  9.950261413805606E-001  1.132533278733106E-005  1.067961367671745E+022 -1.067881957671030E+022  8.903570256851661E+020 -4.215147095660269E+020  8.903570434467748E+020 -4.215147273276395E+020  3.989223162302474E+021  3.989223162302476E+021  5.657990157569086E-017  3.622384665289869E-016  9.816317149522238E-001
       177  1.770000000000000E+002 -5.525869043859293E-001  9.949020682685488E-001  8.003981767117953E-006  1.067826340673192E+022 -1.067746930672478E+022  8.902460249944892E+020 -4.214621339653369E+020  8.902460302859827E+020 -4.214621392568344E+020  3.989223162302474E+021  3.989223162302476E+021  5.038389758568049E-017  3.668198319148841E-016  9.975423088653445E-001
       177  1.770000000000000E+002 -5.525869043859293E-001  9.949020682685488E-001  8.003981767117953E-006  1.067826340673192E+022 -1.067746930672478E+022  8.902460249944892E+020 -4.214621339653369E+020  8.902460302859827E+020 -4.214621392568344E+020  3.989223162302474E+021  3.989223162302476E+021  5.038389758568049E-017  3.668198319148841E-016  9.975423088653445E-001
       178  1.780000000000000E+002 -5.525186264033999E-001  9.947780106418750E-001  8.445942937493438E-006  1.067692137780153E+022 -1.067612727779438E+022  8.901350408379500E+020 -4.214095676139780E+020  8.901350170270462E+020 -4.214095438030783E+020  3.989223162302474E+021  3.989223162302476E+021  5.045915522366180E-017  3.683728371304425E-016  1.012802663639194E+000
       178  1.780000000000000E+002 -5.525186264033999E-001  9.947780106418750E-001  8.445942937493438E-006  1.067692137780153E+022 -1.067612727779438E+022  8.901350408379500E+020 -4.214095676139780E+020  8.901350170270462E+020 -4.214095438030783E+020  3.989223162302474E+021  3.989223162302476E+021  5.045915522366180E-017  3.683728371304425E-016  1.012802663639194E+000
       179  1.790000000000000E+002 -5.524488494708807E-001  9.946539684984419E-001  1.106921436100656E-005  1.067556859080151E+022 -1.067477449079437E+022  8.900240413889659E+020 -4.213569786862767E+020  8.900240573422823E+020 -4.213569946395971E+020  3.989223162302474E+021  3.989223162302476E+021  4.659892724471654E-017  3.643350235699907E-016  1.027410295703977E+000
       179  1.790000000000000E+002 -5.524488494708807E-001  9.946539684984419E-001  1.106921436100656E-005  1.067556859080151E+022 -1.067477449079437E+022  8.900240413889659E+020 -4.213569786862767E+020  8.900240573422823E+020 -4.213569946395971E+020  3.989223162302474E+021  3.989223162302476E+021  4.659892724471654E-017  3.643350235699907E-016  1.027410295703977E+000
       180  1.800000000000000E+002 -5.523789293355297E-001  9.945299418361536E-001  2.685447102474793E-006  1.067421904971638E+022 -1.067342494970924E+022  8.899130798002893E+020 -4.213044203358935E+020  8.899130868910711E+020 -4.213044274266794E+020  3.989223162302474E+021  3.989223162302476E+021  4.094976319249027E-017  3.678551687252564E-016  1.041363566663477E+000
       180  1.800000000000000E+002 -5.523789293355297E-001  9.945299418361536E-001  2.685447102474793E-006  1.067421904971638E+022 -1.067342494970924E+022  8.899130798002893E+020 -4.213044203358935E+020  8.899130868910711E+020 -4.213044274266794E+020  3.989223162302474E+021  3.989223162302476E+021  4.094976319249027E-017  3.678551687252564E-016  1.041363566663477E+000
       181  1.810000000000000E+002 -5.523105592369979E-001  9.944059306529222E-001  1.185705847271654E-005  1.067287803302563E+022 -1.067208393301848E+022  8.898021383423044E+020 -4.212518748341208E+020  8.898021145698024E+020 -4.212518510616227E+020  3.989223162302474E+021  3.989223162302476E+021  2.795228437867970E-017  3.716859149236336E-016  1.054662273589716E+000
       181  1.810000000000000E+002 -5.523105592369979E-001  9.944059306529222E-001  1.185705847271654E-005  1.067287803302563E+022 -1.067208393301848E+022  8.898021383423044E+020 -4.212518748341208E+020  8.898021145698024E+020 -4.212518510616227E+020  3.989223162302474E+021  3.989223162302476E+021  2.795228437867970E-017  3.716859149236336E-016  1.054662273589716E+000
       182  1.820000000000000E+002 -5.522406907915113E-001  9.942819349466622E-001  5.478953881695888E-006  1.067152503172526E+022 -1.067073093171811E+022  8.896911815974875E+020 -4.211993067643426E+020  8.896911957438855E+020 -4.211993209107447E+020  3.989223162302474E+021  3.989223162302476E+021  2.520956107600465E-017  3.708576454753358E-016  1.067306703534641E+000
       182  1.820000000000000E+002 -5.522406907915113E-001  9.942819349466622E-001  5.478953881695888E-006  1.067152503172526E+022 -1.067073093171811E+022  8.896911815974875E+020 -4.211993067643426E+020  8.896911957438855E+020 -4.211993209107447E+020  3.989223162302474E+021  3.989223162302476E+021  2.520956107600465E-017  3.708576454753358E-016  1.067306703534641E+000
       183  1.830000000000000E+002 -5.521710233566222E-001  9.941579547152891E-001  5.999197016057113E-006  1.067017653757161E+022 -1.066938243756446E+022  8.895802590971289E+020 -4.211467656587575E+020  8.895802679858273E+020 -4.211467745474603E+020  3.989223162302474E+021  3.989223162302476E+021  4.126648492734576E-017  3.687869718545914E-016  1.079296464069935E+000
       183  1.830000000000000E+002 -5.521710233566222E-001  9.941579547152891E-001  5.999197016057113E-006  1.067017653757161E+022 -1.066938243756446E+022  8.895802590971289E+020 -4.211467656587575E+020  8.895802679858273E+020 -4.211467745474603E+020  3.989223162302474E+021  3.989223162302476E+021  4.126648492734576E-017  3.687869718545914E-016  1.079296464069935E+000
       184  1.840000000000000E+002 -5.521025612236053E-001  9.940339899567229E-001  1.526578695546024E-005  1.066883631752103E+022 -1.066804221751389E+022  8.894693603212739E+020 -4.210942409983189E+020  8.894693365872628E+020 -4.210942172643120E+020  3.989223162302474E+021  3.989223162302476E+021  4.336022205255402E-017  3.716859149236336E-016  1.090633015648113E+000
       184  1.840000000000000E+002 -5.521025612236053E-001  9.940339899567229E-001  1.526578695546024E-005  1.066883631752103E+022 -1.066804221751389E+022  8.894693603212739E+020 -4.210942409983189E+020  8.894693365872628E+020 -4.210942172643120E+020  3.989223162302474E+021  3.989223162302476E+021  4.336022205255402E-017  3.716859149236336E-016  1.090633015648113E+000
       185  1.850000000000000E+002 -5.520326013465742E-001  9.939100406688902E-001  3.887954673025079E-006  1.066748308109858E+022 -1.066668898109144E+022  8.893584462641989E+020 -4.210416937782107E+020  8.893584586050517E+020 -4.210417061190674E+020  3.989223162302474E+021  3.989223162302476E+021  4.516501828725623E-017  3.744295574711200E-016  1.101318454175892E+000
       185  1.850000000000000E+002 -5.520326013465742E-001  9.939100406688902E-001  3.887954673025079E-006  1.066748308109858E+022 -1.066668898109144E+022  8.893584462641989E+020 -4.210416937782107E+020  8.893584586050517E+020 -4.210417061190674E+020  3.989223162302474E+021  3.989223162302476E+021  4.516501828725623E-017  3.744295574711200E-016  1.101318454175892E+000
       186  1.860000000000000E+002 -5.519631864303081E-001  9.937861068497107E-001  3.999882493877394E-006  1.066613586457170E+022 -1.066534176456455E+022  8.892475628384804E+020 -4.209891699119165E+020  8.892475735237250E+020 -4.209891805971653E+020  3.989223162302474E+021  3.989223162302476E+021  4.627167970841624E-017  3.714270807210405E-016  1.111354261635351E+000
       186  1.860000000000000E+002 -5.519631864303081E-001  9.937861068497107E-001  3.999882493877394E-006  1.066613586457170E+022 -1.066534176456455E+022  8.892475628384804E+020 -4.209891699119165E+020  8.892475735237250E+020 -4.209891805971653E+020  3.989223162302474E+021  3.989223162302476E+021  4.627167970841624E-017  3.714270807210405E-016  1.111354261635351E+000
       187  1.870000000000000E+002 -5.518946323443336E-001  9.936621884971166E-001  1.192713012173361E-005  1.066479590161109E+022 -1.066400180160394E+022  8.891367067283371E+020 -4.209366660845634E+020  8.891366830329067E+020 -4.209366423891370E+020  3.989223162302474E+021  3.989223162302476E+021  5.289598483871363E-017  3.550169922766406E-016  1.120743529712039E+000
       187  1.870000000000000E+002 -5.518946323443336E-001  9.936621884971166E-001  1.192713012173361E-005  1.066479590161109E+022 -1.066400180160394E+022  8.891367067283371E+020 -4.209366660845634E+020  8.891366830329067E+020 -4.209366423891370E+020  3.989223162302474E+021  3.989223162302476E+021  5.289598483871363E-017  3.550169922766406E-016  1.120743529712039E+000
       188  1.880000000000000E+002 -5.518245811170761E-001  9.935382856090443E-001  5.431551537818217E-006  1.066344272599680E+022 -1.066264862598965E+022  8.890258353425859E+020 -4.208841397058748E+020  8.890258458792653E+020 -4.208841502425587E+020  3.989223162302474E+021  3.989223162302476E+021  7.125584781996460E-017  3.599866089664273E-016  1.129489508508468E+000
       188  1.880000000000000E+002 -5.518245811170761E-001  9.935382856090443E-001  5.431551537818217E-006  1.066344272599680E+022 -1.066264862598965E+022  8.890258353425859E+020 -4.208841397058748E+020  8.890258458792653E+020 -4.208841502425587E+020  3.989223162302474E+021  3.989223162302476E+021  7.125584781996460E-017  3.599866089664273E-016  1.129489508508468E+000
       189  1.890000000000000E+002 -5.517554185376642E-001  9.934143981834211E-001  2.881983759284819E-006  1.066209690961750E+022 -1.066130280961035E+022  8.889149909778344E+020 -4.208316330733666E+020  8.889150034582545E+020 -4.208316455537911E+020  3.989223162302474E+021  3.989223162302476E+021  6.556592736929807E-017  3.746366248331945E-016  1.137594750577540E+000
       189  1.890000000000000E+002 -5.517554185376642E-001  9.934143981834211E-001  2.881983759284819E-006  1.066209690961750E+022 -1.066130280961035E+022  8.889149909778344E+020 -4.208316330733666E+020  8.889150034582545E+020 -4.208316455537911E+020  3.989223162302474E+021  3.989223162302476E+021  6.556592736929807E-017  3.746366248331945E-016  1.137594750577540E+000
       190  1.900000000000000E+002 -5.516867725801881E-001  9.932905262181897E-001  1.509255537238803E-005  1.066075701350443E+022 -1.065996291349729E+022  8.888041775169907E+020 -4.207791500708533E+020  8.888041538602303E+020 -4.207791264140971E+020  3.989223162302474E+021  3.989223162302476E+021  6.225431254491631E-017  3.727212517340058E-016  1.145063321032835E+000
       190  1.900000000000000E+002 -5.516867725801881E-001  9.932905262181897E-001  1.509255537238803E-005  1.066075701350443E+022 -1.065996291349729E+022  8.888041775169907E+020 -4.207791500708533E+020  8.888041538602303E+020 -4.207791264140971E+020  3.989223162302474E+021  3.989223162302476E+021  6.225431254491631E-017  3.727212517340058E-016  1.145063321032835E+000
       191  1.910000000000000E+002 -5.516166300840118E-001  9.931666697112892E-001  1.507067718807680E-005  1.065940409230113E+022 -1.065860999229399E+022  8.886933487861502E+020 -4.207266445253377E+020  8.886933575200286E+020 -4.207266532592200E+020  3.989223162302474E+021  3.989223162302476E+021  6.161463246029734E-017  3.758272621651226E-016  1.151899035717658E+000
       191  1.910000000000000E+002 -5.516166300840118E-001  9.931666697112892E-001  1.507067718807680E-005  1.065940409230113E+022 -1.065860999229399E+022  8.886933487861502E+020 -4.207266445253377E+020  8.886933575200286E+020 -4.207266532592200E+020  3.989223162302474E+021  3.989223162302476E+021  6.161463246029734E-017  3.758272621651226E-016  1.151899035717658E+000
       192  1.920000000000000E+002 -5.515477196597977E-001  9.930428286606700E-001  1.711030868473982E-005  1.065805954618251E+022 -1.065726544617537E+022  8.885825434686980E+020 -4.206741551211117E+020  8.885825577429246E+020 -4.206741693953422E+020  3.989223162302474E+021  3.989223162302476E+021  7.602418345341767E-017  3.682175366088866E-016  1.158104763670935E+000
       192  1.920000000000000E+002 -5.515477196597977E-001  9.930428286606700E-001  1.711030868473982E-005  1.065805954618251E+022 -1.065726544617537E+022  8.885825434686980E+020 -4.206741551211117E+020  8.885825577429246E+020 -4.206741693953422E+020  3.989223162302474E+021  3.989223162302476E+021  7.602418345341767E-017  3.682175366088866E-016  1.158104763670935E+000
       193  1.930000000000000E+002 -5.514789819122263E-001  9.929190030642672E-001  7.450362076492491E-007  1.065671941353886E+022 -1.065592531353172E+022  8.884717726407484E+020 -4.206216929351961E+020  8.884717490227471E+020 -4.206216693171989E+020  3.989223162302474E+021  3.989223162302476E+021  7.877817852206744E-017  3.680622360873308E-016  1.163684390184907E+000
       193  1.930000000000000E+002 -5.514789819122263E-001  9.929190030642672E-001  7.450362076492491E-007  1.065671941353886E+022 -1.065592531353172E+022  8.884717726407484E+020 -4.206216929351961E+020  8.884717490227471E+020 -4.206216693171989E+020  3.989223162302474E+021  3.989223162302476E+021  7.877817852206744E-017  3.680622360873308E-016  1.163684390184907E+000
       194  1.940000000000000E+002 -5.514087482283996E-001  9.927951929200377E-001  2.199839725512072E-005  1.065536732527790E+022 -1.065457322527075E+022  8.883609865484126E+020 -4.205692082146093E+020  8.883609934808605E+020 -4.205692151470613E+020  3.989223162302474E+021  3.989223162302476E+021  7.162405877609495E-017  3.655774277424374E-016  1.168641227178711E+000
       194  1.940000000000000E+002 -5.514087482283996E-001  9.927951929200377E-001  2.199839725512072E-005  1.065536732527790E+022 -1.065457322527075E+022  8.883609865484126E+020 -4.205692082146093E+020  8.883609934808605E+020 -4.205692151470613E+020  3.989223162302474E+021  3.989223162302476E+021  7.162405877609495E-017  3.655774277424374E-016  1.168641227178711E+000
       195  1.950000000000000E+002 -5.513400897778085E-001  9.926713982259240E-001  1.402898380521768E-005  1.065402379910531E+022 -1.065322969909816E+022  8.882502202645967E+020 -4.205167360331638E+020  8.882502363312605E+020 -4.205167520998318E+020  3.989223162302474E+021  3.989223162302476E+021  7.065367790791977E-017  3.707541117942986E-016  1.172978107353196E+000
       195  1.950000000000000E+002 -5.513400897778085E-001  9.926713982259240E-001  1.402898380521768E-005  1.065402379910531E+022 -1.065322969909816E+022  8.882502202645967E+020 -4.205167360331638E+020  8.882502363312605E+020 -4.205167520998318E+020  3.989223162302474E+021  3.989223162302476E+021  7.065367790791977E-017  3.707541117942986E-016  1.172978107353196E+000
       196  1.960000000000000E+002 -5.512712603215276E-001  9.925476189798900E-001  8.485785030123754E-006  1.065268350492523E+022 -1.065188940491808E+022  8.881394920531412E+020 -4.204642946556067E+020  8.881394684739883E+020 -4.204642710764579E+020  3.989223162302474E+021  3.989223162302476E+021  7.575666342059665E-017  3.675963345226633E-016  1.176698439467470E+000
       196  1.960000000000000E+002 -5.512712603215276E-001  9.925476189798900E-001  8.485785030123754E-006  1.065268350492523E+022 -1.065188940491808E+022  8.881394920531412E+020 -4.204642946556067E+020  8.881394684739883E+020 -4.204642710764579E+020  3.989223162302474E+021  3.989223162302476E+021  7.575666342059665E-017  3.675963345226633E-016  1.176698439467470E+000
       197  1.970000000000000E+002 -5.512009355312645E-001  9.924238551798864E-001  5.893967461615355E-006  1.065133234947416E+022 -1.065053824946701E+022  8.880287485829099E+020 -4.204118307517084E+020  8.880287537152980E+020 -4.204118358841005E+020  3.989223162302474E+021  3.989223162302476E+021  8.096969333027334E-017  3.654221272208816E-016  1.179804640039973E+000
       197  1.970000000000000E+002 -5.512009355312645E-001  9.924238551798864E-001  5.893967461615355E-006  1.065133234947416E+022 -1.065053824946701E+022  8.880287485829099E+020 -4.204118307517084E+020  8.880287537152980E+020 -4.204118358841005E+020  3.989223162302474E+021  3.989223162302476E+021  8.096969333027334E-017  3.654221272208816E-016  1.179804640039973E+000
       198  1.980000000000000E+002 -5.511325288727700E-001  9.923001068238647E-001  1.061787999811160E-005  1.064998957496760E+022 -1.064919547496046E+022  8.879180213190723E+020 -4.203593757875441E+020  8.879180391768054E+020 -4.203593936452811E+020  3.989223162302474E+021  3.989223162302476E+021  7.868587004487378E-017  3.641797230484349E-016  1.182298526977043E+000
       198  1.980000000000000E+002 -5.511325288727700E-001  9.923001068238647E-001  1.061787999811160E-005  1.064998957496760E+022 -1.064919547496046E+022  8.879180213190723E+020 -4.203593757875441E+020  8.879180391768054E+020 -4.203593936452811E+020  3.989223162302474E+021  3.989223162302476E+021  7.868587004487378E-017  3.641797230484349E-016  1.182298526977043E+000
       199  1.990000000000000E+002 -5.510636077891141E-001  9.921763739097924E-001  5.186488317091248E-006  1.064864893599655E+022 -1.064785483598940E+022  8.878073357077175E+020 -4.203069552101095E+020  8.878073121675023E+020 -4.203069316698981E+020  3.989223162302474E+021  3.989223162302476E+021  8.716134068188474E-017  3.584336037508690E-016  1.184182224233614E+000
       199  1.990000000000000E+002 -5.510636077891141E-001  9.921763739097924E-001  5.186488317091248E-006  1.064864893599655E+022 -1.064785483598940E+022  8.878073357077175E+020 -4.203069552101095E+020  8.878073121675023E+020 -4.203069316698981E+020  3.989223162302474E+021  3.989223162302476E+021  8.716134068188474E-017  3.584336037508690E-016  1.184182224233614E+000
       200  2.000000000000000E+002 -5.509931919735847E-001  9.920526564356292E-001  6.372406648769854E-007  1.064729885440559E+022 -1.064650475439845E+022  8.876966348431972E+020 -4.202545121146620E+020  8.876966381768950E+020 -4.202545154483639E+020  3.989223162302474E+021  3.989223162302476E+021  8.953957634606845E-017  3.577606348241270E-016  1.185457317349259E+000
       200  2.000000000000000E+002 -5.509931919735847E-001  9.920526564356292E-001  6.372406648769854E-007  1.064729885440559E+022 -1.064650475439845E+022  8.876966348431972E+020 -4.202545121146620E+020  8.876966381768950E+020 -4.202545154483639E+020  3.989223162302474E+021  3.989223162302476E+021  8.953957634606845E-017  3.577606348241270E-016  1.185457317349259E+000
       201  2.010000000000000E+002 -5.509250369258148E-001  9.919289543993429E-001  7.209159273455940E-006  1.064595715202776E+022 -1.064516305202062E+022  8.875859465856844E+020 -4.202020743622808E+020  8.875859662331191E+020 -4.202020940097195E+020  3.989223162302474E+021  3.989223162302476E+021  1.028530913949393E-016  3.515486139618936E-016  1.186124420117231E+000
